review_uid,destination,source,language_review,stars,date,text_clean,polaridad_sugerida,aspecto_sugerido,motivo_minado,score_minado,prioridad_anotacion,label
gm_0f1e20b0359f8329,Huacas del Sol y de la Luna,Google Maps,es,3,2023-08-26T12:21:35.000Z,vuelvo a ir despues de varios años ..y hay varios cambios y novedades Precios 10. soles adulto 5.00 soles universitarios y estudiantes adulto de 65 años no pagan ( presentando su DNI) Si deseas entrar al museo todos pagan 5 soles aparte de los montos incluidos Al momento de adquirir tu boleto ahi te anotan la hora q vas a ingresar a la huaca Si el horario de atencion es a partir de las 9 am. todos ingresan con un guia ... .SI VAS con una agencia de turismo ellos lleva su guia y ingresan maximo grupos de 24 personas ahh pero si son 4 o 2 personas igual ingresas con un guia Hay bastante zona para estacionamiento Encontraran zonas de descanso.. cafetin o kioskos... venta de artesania ..baños.. Todos los primeros domingos de cada mes el ingreso es gratis para todos ..25.08 2023 espero les ayude esta informacio. hay micros desde trujillo q llegan hasta la huaca y un taxi de ahi a bs As nos cobraron 14 la ida y 14 el regreso,neutro,accesibilidad,estrellas=3 | estrellas_medias,0.46,media,neutro
gm_c22ac74a45bc1e50,Huacas del Sol y de la Luna,Google Maps,es,3,2017-08-07T02:18:58.006Z,"Impresionante, pero si o si necesotan un gorro y protector solar",neutro,atractivos,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_ddb16242d493e6e0,Huacas del Sol y de la Luna,Google Maps,es,3,2020-01-22T23:42:47.366Z,Es muy interesante todo lo que se ha encontrado al momento...me tocó muy buen guía turístico..pero fue muy rápido todo..deberían ampliar el horario.. desde las 8am y no desde las 10.30am,neutro,accesibilidad,estrellas=3 | estrellas_medias,0.46,media,neutro
gm_ddb16242d493e6e0,Huacas del Sol y de la Luna,Google Maps,es,3,2020-01-22T23:42:47.366Z,Es muy interesante todo lo que se ha encontrado al momento...me tocó muy buen guía turístico..pero fue muy rápido todo..deberían ampliar el horario.. desde las 8am y no desde las 10.30am,neutro,atencion_servicio,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_4bcba0574b6cebbb,Líneas y Geoglifos de Nasca y Palpa,Google Maps,en,3,2019-10-13T00:20:59.813Z,"It's a full day trip from Lima and the flight is really only 20 minutes of viewing the lines. The bus and the lines are actually not so bad, but what people forget to consider is that the planes are 6 seaters and are really shaky and induce dizziness so the experience itself is an exercise in trying to squint to see the lines while not vommitting. The town itself has a couple worthwhile eateries, but I wouldn't spend the night other than to break up the trip.",neutro,atractivos,estrellas=3 | estrellas_medias,0.46,media,negativo
gm_4bcba0574b6cebbb,Líneas y Geoglifos de Nasca y Palpa,Google Maps,en,3,2019-10-13T00:20:59.813Z,"It's a full day trip from Lima and the flight is really only 20 minutes of viewing the lines. The bus and the lines are actually not so bad, but what people forget to consider is that the planes are 6 seaters and are really shaky and induce dizziness so the experience itself is an exercise in trying to squint to see the lines while not vommitting. The town itself has a couple worthwhile eateries, but I wouldn't spend the night other than to break up the trip.",neutro,costos,estrellas=3 | estrellas_medias,0.46,media,ausente
gm_4bcba0574b6cebbb,Líneas y Geoglifos de Nasca y Palpa,Google Maps,en,3,2019-10-13T00:20:59.813Z,"It's a full day trip from Lima and the flight is really only 20 minutes of viewing the lines. The bus and the lines are actually not so bad, but what people forget to consider is that the planes are 6 seaters and are really shaky and induce dizziness so the experience itself is an exercise in trying to squint to see the lines while not vommitting. The town itself has a couple worthwhile eateries, but I wouldn't spend the night other than to break up the trip.",neutro,accesibilidad,estrellas=3 | estrellas_medias,0.46,media,negativo
gm_b89bebc960d9640e,Líneas y Geoglifos de Nasca y Palpa,Google Maps,en,3,2018-04-10T02:23:35.431Z,I’m happy I got to see a historical site from the sky but I wouldn’t recommend it if you have a weak stomach. The operation went smoothly. I booked through Nazca Lines Tour.,neutro,atractivos,estrellas=3 | estrellas_medias,0.46,media,neutro
gm_47f6bd9f336a5e40,Líneas y Geoglifos de Nasca y Palpa,Google Maps,es,3,2025-07-30T13:51:01.458Z,"Se debería explicar que en el sobre vuelo con la avioneta genera mucho mareo, se pueden apreciar las imágenes, pero no se disfruta por justamente estar mareado de tanta inclinación que hace la avioneta.",neutro,atencion_servicio,estrellas=3 | estrellas_medias,0.46,media,negativo
gm_4d9862101dd19c44,Líneas y Geoglifos de Nasca y Palpa,Google Maps,es,3,2019-01-18T14:07:42.982Z,"Muy bonito pero hay q pagar por todo, el mirador no brinda mucha vision de las lineas",neutro,atractivos,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_4d9862101dd19c44,Líneas y Geoglifos de Nasca y Palpa,Google Maps,es,3,2019-01-18T14:07:42.982Z,"Muy bonito pero hay q pagar por todo, el mirador no brinda mucha vision de las lineas",neutro,costos,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_a87e3e3b778251f6,Líneas y Geoglifos de Nasca y Palpa,Google Maps,es,3,2017-12-12T16:58:12.558Z,El lugar tiene d si encanto. Pero los costos son exageradamente altos,neutro,costos,estrellas=3 | estrellas_medias,0.46,media,neutro
gm_aed803f47f263852,Líneas y Geoglifos de Nasca y Palpa,Google Maps,es,3,2013-11-25T02:17:00.293Z,"Yo si je podido ver las líneas con el mapa, pero tienes que verlas desde muy alto. Las vi recorriendo con el mapa pococo a poco. Se tarda mucho. Después de estarlo observando con detenimiento, existe un enmarañamiento de líneas, que puedes crear diferentes dibujos lineales. Casi me inclino a que son simplemente circunstancias naturales de grandes betas de calizas. Pero no dejó de encontrarlo interesante.",neutro,accesibilidad,estrellas=3 | estrellas_medias,0.46,media,ausente
gm_d30fd657add01ebe,Líneas y Geoglifos de Nasca y Palpa,Google Maps,es,3,2016-03-01T20:14:20.678Z,Es muy lindo pero es para una tarea,neutro,atractivos,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_3705f3d89651ba98,Museo Tumbas Reales del Señor de Sipán,Google Maps,en,3,2019-10-25T20:51:47.911Z,"The content of the museum is amazing and some of the best I've seen in South America. Unfortunately the museum is massively let down by the lack of story and content conveyed by the information boards. Also none of the information on the second and third, the lowest level, has any translation into other languages and the top level only into English (about 25% of the whole museum) so its pointless going if you want to learn and not just see pretty objects. I believe they have the option of a guide to squeeze more money from you if you like. I'd recommend reading up beforehand so you know what your going to see.",neutro,atractivos,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_3705f3d89651ba98,Museo Tumbas Reales del Señor de Sipán,Google Maps,en,3,2019-10-25T20:51:47.911Z,"The content of the museum is amazing and some of the best I've seen in South America. Unfortunately the museum is massively let down by the lack of story and content conveyed by the information boards. Also none of the information on the second and third, the lowest level, has any translation into other languages and the top level only into English (about 25% of the whole museum) so its pointless going if you want to learn and not just see pretty objects. I believe they have the option of a guide to squeeze more money from you if you like. I'd recommend reading up beforehand so you know what your going to see.",neutro,costos,estrellas=3 | estrellas_medias,0.46,media,neutro
gm_3705f3d89651ba98,Museo Tumbas Reales del Señor de Sipán,Google Maps,en,3,2019-10-25T20:51:47.911Z,"The content of the museum is amazing and some of the best I've seen in South America. Unfortunately the museum is massively let down by the lack of story and content conveyed by the information boards. Also none of the information on the second and third, the lowest level, has any translation into other languages and the top level only into English (about 25% of the whole museum) so its pointless going if you want to learn and not just see pretty objects. I believe they have the option of a guide to squeeze more money from you if you like. I'd recommend reading up beforehand so you know what your going to see.",neutro,atencion_servicio,estrellas=3 | estrellas_medias,0.46,media,negativo
gm_158281196c4ce92e,Museo Tumbas Reales del Señor de Sipán,Google Maps,es,3,2024-04-28T11:33:33.719Z,"Muy bonito Todo , pero no vengan a las 5 de la tarde porque no van a ver mucho almeno si te gusta todo lo q es este mundo de los museos se necesita mas de una hora y lo q me dio fastidio esque la persona q vende los boletos o alguien debe decir cuánto tiempo estimado se necesita para hacer el recorrido del museo 😌.",neutro,atractivos,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_158281196c4ce92e,Museo Tumbas Reales del Señor de Sipán,Google Maps,es,3,2024-04-28T11:33:33.719Z,"Muy bonito Todo , pero no vengan a las 5 de la tarde porque no van a ver mucho almeno si te gusta todo lo q es este mundo de los museos se necesita mas de una hora y lo q me dio fastidio esque la persona q vende los boletos o alguien debe decir cuánto tiempo estimado se necesita para hacer el recorrido del museo 😌.",neutro,costos,estrellas=3 | estrellas_medias,0.46,media,neutro
gm_158281196c4ce92e,Museo Tumbas Reales del Señor de Sipán,Google Maps,es,3,2024-04-28T11:33:33.719Z,"Muy bonito Todo , pero no vengan a las 5 de la tarde porque no van a ver mucho almeno si te gusta todo lo q es este mundo de los museos se necesita mas de una hora y lo q me dio fastidio esque la persona q vende los boletos o alguien debe decir cuánto tiempo estimado se necesita para hacer el recorrido del museo 😌.",neutro,atencion_servicio,estrellas=3 | estrellas_medias,0.46,media,ausente
gm_2f633aa4964de2f6,Museo Tumbas Reales del Señor de Sipán,Google Maps,es,3,2024-01-06T11:00:30.121Z,Esta por ahora cerrado el acceso a los 3 niveles. Pero puedes disfrutar de 3 espacios gratuitos dentro donde también hay exposiciones. Me indicaron que a mediados de febrero aperturan nuevamente los 3 niveles.,neutro,accesibilidad,estrellas=3 | estrellas_medias,0.46,media,negativo
gm_3834d84e31be48f8,Museo Tumbas Reales del Señor de Sipán,Google Maps,es,3,2022-01-11T21:39:08.566Z,Buen museo aunque deben mejorar el tema de la colá porque tienen a todas las personas expuestas directamente al sol sin ningún tipo de protección tal como carpas o hacer la colá en la zona cubierta por los árboles pero los guardias no lo permiten y hacen caso omiso al pedido.,neutro,atractivos,estrellas=3 | estrellas_medias,0.46,media,negativo
gm_3834d84e31be48f8,Museo Tumbas Reales del Señor de Sipán,Google Maps,es,3,2022-01-11T21:39:08.566Z,Buen museo aunque deben mejorar el tema de la colá porque tienen a todas las personas expuestas directamente al sol sin ningún tipo de protección tal como carpas o hacer la colá en la zona cubierta por los árboles pero los guardias no lo permiten y hacen caso omiso al pedido.,neutro,costos,estrellas=3 | estrellas_medias,0.46,media,ausente
gm_5504bfe592acd4e4,Museo Tumbas Reales del Señor de Sipán,Google Maps,es,3,2019-03-03T22:50:44.780Z,"Muy bonito, pero no me parece tener que dajar las pertenecías fuera para poder ingresar al museo",neutro,atractivos,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_70a9a5f2853def5a,Museo Tumbas Reales del Señor de Sipán,Google Maps,es,3,2018-08-06T13:11:39.293Z,Bonito y representativo lugar cultural. Lo recomiendo. Aunque en Tours sería mejor sino te pierdes,neutro,atractivos,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_70a9a5f2853def5a,Museo Tumbas Reales del Señor de Sipán,Google Maps,es,3,2018-08-06T13:11:39.293Z,Bonito y representativo lugar cultural. Lo recomiendo. Aunque en Tours sería mejor sino te pierdes,neutro,gastronomia,estrellas=3 | estrellas_medias,0.46,media,ausente
gm_95ad28105e3580f7,Museo Tumbas Reales del Señor de Sipán,Google Maps,es,3,2025-05-12T10:22:29.360Z,"Museo histórico pero lamentablemente no está adecuado su ambiente exterior para la visita de turistas tanto nacionales como extranjeros, terrenos desiertos,mal cuidados, sin jardines,etc por lo demás en su interior si está adecuado pero no ordenado, falta un poco más de luz para resaltar los ambientes y guías poco entusiastas.",neutro,atractivos,estrellas=3 | estrellas_medias,0.46,media,neutro
gm_95ad28105e3580f7,Museo Tumbas Reales del Señor de Sipán,Google Maps,es,3,2025-05-12T10:22:29.360Z,"Museo histórico pero lamentablemente no está adecuado su ambiente exterior para la visita de turistas tanto nacionales como extranjeros, terrenos desiertos,mal cuidados, sin jardines,etc por lo demás en su interior si está adecuado pero no ordenado, falta un poco más de luz para resaltar los ambientes y guías poco entusiastas.",neutro,limpieza,estrellas=3 | estrellas_medias,0.46,media,negativo
gm_95ad28105e3580f7,Museo Tumbas Reales del Señor de Sipán,Google Maps,es,3,2025-05-12T10:22:29.360Z,"Museo histórico pero lamentablemente no está adecuado su ambiente exterior para la visita de turistas tanto nacionales como extranjeros, terrenos desiertos,mal cuidados, sin jardines,etc por lo demás en su interior si está adecuado pero no ordenado, falta un poco más de luz para resaltar los ambientes y guías poco entusiastas.",neutro,atencion_servicio,estrellas=3 | estrellas_medias,0.46,media,neutro
gm_d13c33a30fcac34e,Museo Tumbas Reales del Señor de Sipán,Google Maps,es,3,2018-04-25T23:01:04.745Z,Es un lugar bonito para pir epn f amilia.hay un parqueo amplio .y tambien para silla de ruedas.es tranquilo y seguro.pero fue mucha descepcion cuando me entere que unas piezas muy significativas .estaban en otros paises para exposicion.y aki se quedaron las replicas...,neutro,atractivos,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_d13c33a30fcac34e,Museo Tumbas Reales del Señor de Sipán,Google Maps,es,3,2018-04-25T23:01:04.745Z,Es un lugar bonito para pir epn f amilia.hay un parqueo amplio .y tambien para silla de ruedas.es tranquilo y seguro.pero fue mucha descepcion cuando me entere que unas piezas muy significativas .estaban en otros paises para exposicion.y aki se quedaron las replicas...,neutro,accesibilidad,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_dbc90c04730c8033,Museo Tumbas Reales del Señor de Sipán,Google Maps,es,3,2019-06-23T18:54:42.637Z,Se a ampliado la exhibición muy interesante y con la calidez de atención.. Las rampas permiten acceso e internamente hay ascensor pero no se si es acceso público,neutro,accesibilidad,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_dbc90c04730c8033,Museo Tumbas Reales del Señor de Sipán,Google Maps,es,3,2019-06-23T18:54:42.637Z,Se a ampliado la exhibición muy interesante y con la calidez de atención.. Las rampas permiten acceso e internamente hay ascensor pero no se si es acceso público,neutro,atencion_servicio,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_dd17acb6fcbcf608,Museo Tumbas Reales del Señor de Sipán,Google Maps,es,3,2019-08-21T21:13:14.733Z,"Un museo muy bonito, sin embargo es muy frustrante que no te dejen tomar fotos dentro de este. Tiene tres pisos, empiezas por el tercero y vas bajando, te muestran no sólo la tumba del señor de sipan, sino también otras tumbas que se encontraron dentro de la misma huaca, sus métodos de sepultura, la cerámica de los mochica y su cosmovisión (dioses).",neutro,atractivos,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_dd17acb6fcbcf608,Museo Tumbas Reales del Señor de Sipán,Google Maps,es,3,2019-08-21T21:13:14.733Z,"Un museo muy bonito, sin embargo es muy frustrante que no te dejen tomar fotos dentro de este. Tiene tres pisos, empiezas por el tercero y vas bajando, te muestran no sólo la tumba del señor de sipan, sino también otras tumbas que se encontraron dentro de la misma huaca, sus métodos de sepultura, la cerámica de los mochica y su cosmovisión (dioses).",neutro,gastronomia,estrellas=3 | estrellas_medias,0.46,media,ausente
gm_e4c1199a5382ca76,Museo Tumbas Reales del Señor de Sipán,Google Maps,es,3,2022-03-07T19:05:23.649Z,"Es difícil puntuar como corresponde al Museo porque hay varios factores para tener en cuenta. Para empezar, cuando una entra al estacionamiento, tiene que volver a la entrada para adquirir el ingreso y el valor nos pareció más bien de índole simbólica * 10 soles para adultes * 4 soles para adultes mayores y estudiantes *1.50 soles niñes. Ingresamos en subida al mismo, y me quedé pensando, si la subida es tan empinada, ¿Cómo hacen para ingresar las personas con movilidad reducida o usuaries de silla de ruedas? Adentro del museo, el calor, hacia mitad del recorrido se hace realmente muy pesado, sumándole a la experiencia el uso obligatorio que tenemos que hacer como corresponde de la mascarilla. La exposición entera, está muy bien armada, sólo a veces (muy pocas en realidad) el relato construido para guiar la visita cambia de persona, al principio se mantiene con una ""objetividad"" y luego pasa a una primera persona colectiva. A tener en cuenta algunos de los termómetros no funcionan (: Es la cuarta vez que viajo hasta Lambayeque para poder compartir esta belleza de museo, en esta ocasión, fui acompañada de tres personas más y resulta que la última sala que es realmente la frutilla en el postre. Casi que el impulso principal para ver tan increíble sala viva, resulta que está inhabilitada, cerrada por covid. Lo cual, es ilógico debido a que estamos dentro del museo y esa sala, no se diferencia en exposición del resto de las salas. Así que, sigue siendo recomendable, pero deberían reactivarla.",neutro,atractivos,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_e4c1199a5382ca76,Museo Tumbas Reales del Señor de Sipán,Google Maps,es,3,2022-03-07T19:05:23.649Z,"Es difícil puntuar como corresponde al Museo porque hay varios factores para tener en cuenta. Para empezar, cuando una entra al estacionamiento, tiene que volver a la entrada para adquirir el ingreso y el valor nos pareció más bien de índole simbólica * 10 soles para adultes * 4 soles para adultes mayores y estudiantes *1.50 soles niñes. Ingresamos en subida al mismo, y me quedé pensando, si la subida es tan empinada, ¿Cómo hacen para ingresar las personas con movilidad reducida o usuaries de silla de ruedas? Adentro del museo, el calor, hacia mitad del recorrido se hace realmente muy pesado, sumándole a la experiencia el uso obligatorio que tenemos que hacer como corresponde de la mascarilla. La exposición entera, está muy bien armada, sólo a veces (muy pocas en realidad) el relato construido para guiar la visita cambia de persona, al principio se mantiene con una ""objetividad"" y luego pasa a una primera persona colectiva. A tener en cuenta algunos de los termómetros no funcionan (: Es la cuarta vez que viajo hasta Lambayeque para poder compartir esta belleza de museo, en esta ocasión, fui acompañada de tres personas más y resulta que la última sala que es realmente la frutilla en el postre. Casi que el impulso principal para ver tan increíble sala viva, resulta que está inhabilitada, cerrada por covid. Lo cual, es ilógico debido a que estamos dentro del museo y esa sala, no se diferencia en exposición del resto de las salas. Así que, sigue siendo recomendable, pero deberían reactivarla.",neutro,costos,estrellas=3 | estrellas_medias,0.46,media,neutro
gm_e4c1199a5382ca76,Museo Tumbas Reales del Señor de Sipán,Google Maps,es,3,2022-03-07T19:05:23.649Z,"Es difícil puntuar como corresponde al Museo porque hay varios factores para tener en cuenta. Para empezar, cuando una entra al estacionamiento, tiene que volver a la entrada para adquirir el ingreso y el valor nos pareció más bien de índole simbólica * 10 soles para adultes * 4 soles para adultes mayores y estudiantes *1.50 soles niñes. Ingresamos en subida al mismo, y me quedé pensando, si la subida es tan empinada, ¿Cómo hacen para ingresar las personas con movilidad reducida o usuaries de silla de ruedas? Adentro del museo, el calor, hacia mitad del recorrido se hace realmente muy pesado, sumándole a la experiencia el uso obligatorio que tenemos que hacer como corresponde de la mascarilla. La exposición entera, está muy bien armada, sólo a veces (muy pocas en realidad) el relato construido para guiar la visita cambia de persona, al principio se mantiene con una ""objetividad"" y luego pasa a una primera persona colectiva. A tener en cuenta algunos de los termómetros no funcionan (: Es la cuarta vez que viajo hasta Lambayeque para poder compartir esta belleza de museo, en esta ocasión, fui acompañada de tres personas más y resulta que la última sala que es realmente la frutilla en el postre. Casi que el impulso principal para ver tan increíble sala viva, resulta que está inhabilitada, cerrada por covid. Lo cual, es ilógico debido a que estamos dentro del museo y esa sala, no se diferencia en exposición del resto de las salas. Así que, sigue siendo recomendable, pero deberían reactivarla.",neutro,accesibilidad,estrellas=3 | estrellas_medias,0.46,media,negativo
gm_f0f6e50dfb3ee05a,Museo Tumbas Reales del Señor de Sipán,Google Maps,es,3,2023-02-11T23:03:45.620Z,"Interesante museo, viajo mas de mil kms (11 de febrero 2023) PERO el director debe preocuparse por proveer un buen servicio, su personal muy displicente y desmotivado.",neutro,atractivos,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_f0f6e50dfb3ee05a,Museo Tumbas Reales del Señor de Sipán,Google Maps,es,3,2023-02-11T23:03:45.620Z,"Interesante museo, viajo mas de mil kms (11 de febrero 2023) PERO el director debe preocuparse por proveer un buen servicio, su personal muy displicente y desmotivado.",neutro,atencion_servicio,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_f5c00bb997102a5d,Museo Tumbas Reales del Señor de Sipán,Google Maps,es,3,2019-12-02T17:34:00.539Z,"El museo genial, toda la historia y la cultura formidable. Punto en contra y que hizo la experiencia negativa fue el tema de los guias. Nos hicieron pasar y dentro nos separaron poco cortésmente en grupos con guía y sin guía. A las personas que no teníamos guía, nos pedían que ""nos organicemos y contratemos uno y que vale 30 soles"". Y así nos dejaron, sin más en medio de todo. El problema no fue el monto, el problema es la forma. Hasta pudimos haber pagado un poco más en la boletería, pero no dejarnos en el medio de una sala a oscuras y ""a que nos organicemos"".",neutro,atractivos,estrellas=3 | estrellas_medias,0.46,media,negativo
gm_f5c00bb997102a5d,Museo Tumbas Reales del Señor de Sipán,Google Maps,es,3,2019-12-02T17:34:00.539Z,"El museo genial, toda la historia y la cultura formidable. Punto en contra y que hizo la experiencia negativa fue el tema de los guias. Nos hicieron pasar y dentro nos separaron poco cortésmente en grupos con guía y sin guía. A las personas que no teníamos guía, nos pedían que ""nos organicemos y contratemos uno y que vale 30 soles"". Y así nos dejaron, sin más en medio de todo. El problema no fue el monto, el problema es la forma. Hasta pudimos haber pagado un poco más en la boletería, pero no dejarnos en el medio de una sala a oscuras y ""a que nos organicemos"".",neutro,costos,estrellas=3 | estrellas_medias,0.46,media,neutro
gm_f5c00bb997102a5d,Museo Tumbas Reales del Señor de Sipán,Google Maps,es,3,2019-12-02T17:34:00.539Z,"El museo genial, toda la historia y la cultura formidable. Punto en contra y que hizo la experiencia negativa fue el tema de los guias. Nos hicieron pasar y dentro nos separaron poco cortésmente en grupos con guía y sin guía. A las personas que no teníamos guía, nos pedían que ""nos organicemos y contratemos uno y que vale 30 soles"". Y así nos dejaron, sin más en medio de todo. El problema no fue el monto, el problema es la forma. Hasta pudimos haber pagado un poco más en la boletería, pero no dejarnos en el medio de una sala a oscuras y ""a que nos organicemos"".",neutro,atencion_servicio,estrellas=3 | estrellas_medias,0.46,media,neutro
gm_04f4bc4ec32bda1b,Museo de Sitio Huaca Pucllana,Google Maps,en,3,2017-07-29T15:07:29.587Z,Interesting place to visit but wasn't very impressed with the tour. However very good value for money and a nice introduction to the history of the area,neutro,atractivos,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_04f4bc4ec32bda1b,Museo de Sitio Huaca Pucllana,Google Maps,en,3,2017-07-29T15:07:29.587Z,Interesting place to visit but wasn't very impressed with the tour. However very good value for money and a nice introduction to the history of the area,neutro,costos,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_0f4c10762a9e82d7,Museo de Sitio Huaca Pucllana,Google Maps,en,3,2023-12-14T19:02:56.777Z,Lovely tour if you are interested in archeology but they had live animals which I didn’t feel was necessary. The Alpaca and Lamas’ were in a dusty area with little shade.,neutro,limpieza,estrellas=3 | estrellas_medias,0.46,media,ausente
gm_0fd87e3c21e2cfc3,Museo de Sitio Huaca Pucllana,Google Maps,en,3,2024-06-26T21:48:41.314Z,Didn't like that you had to go with a tour guide for minimum an hour. Felt too long as it wasn't as interesting a site as others I've visited. But maybe I just wasn't in the mood either to listen so long. It was interesting to see but could have just stayed 10 minutes.,neutro,atencion_servicio,estrellas=3 | estrellas_medias,0.46,media,neutro
gm_1c49cc0b0bdb1d69,Museo de Sitio Huaca Pucllana,Google Maps,en,3,2018-02-17T03:21:16.595Z,"The experience is a bit simple, but it's a must-do in Lima. If I'm not wrong, you pay PEN 15 (about $4) to enter the complex and get a 40-minute guided tour, in English or Spanish. It's not thaaaat fascinating, and you should bring a water bottle and some sunscreen lotion! Me and my family got all burned, even though it wasn't a sunny day...",neutro,costos,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_1c49cc0b0bdb1d69,Museo de Sitio Huaca Pucllana,Google Maps,en,3,2018-02-17T03:21:16.595Z,"The experience is a bit simple, but it's a must-do in Lima. If I'm not wrong, you pay PEN 15 (about $4) to enter the complex and get a 40-minute guided tour, in English or Spanish. It's not thaaaat fascinating, and you should bring a water bottle and some sunscreen lotion! Me and my family got all burned, even though it wasn't a sunny day...",neutro,atencion_servicio,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_21d1461473553a2d,Museo de Sitio Huaca Pucllana,Google Maps,en,3,2019-08-14T19:16:25.325Z,"After seeing Machupicchu, I’m not sure I’m wowed by this one. The guide was nice, but there wasn’t that much to say about this ruin really. There was no written record of anything, so I felt everything was just an educated guess of the history",neutro,atractivos,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_21d1461473553a2d,Museo de Sitio Huaca Pucllana,Google Maps,en,3,2019-08-14T19:16:25.325Z,"After seeing Machupicchu, I’m not sure I’m wowed by this one. The guide was nice, but there wasn’t that much to say about this ruin really. There was no written record of anything, so I felt everything was just an educated guess of the history",neutro,atencion_servicio,estrellas=3 | estrellas_medias,0.46,media,neutro
gm_2b94927bd89d9268,Museo de Sitio Huaca Pucllana,Google Maps,en,3,2018-05-03T02:22:07.743Z,The site looks very interesting but English guide could be better. Not so much sign/info that you can read and walk by yourself.,neutro,accesibilidad,estrellas=3 | estrellas_medias,0.46,media,neutro
gm_2b94927bd89d9268,Museo de Sitio Huaca Pucllana,Google Maps,en,3,2018-05-03T02:22:07.743Z,The site looks very interesting but English guide could be better. Not so much sign/info that you can read and walk by yourself.,neutro,atencion_servicio,estrellas=3 | estrellas_medias,0.46,media,neutro
gm_2e25083be385bb37,Museo de Sitio Huaca Pucllana,Google Maps,en,3,2019-02-18T20:56:32.109Z,"All in all, what you see from the outside is what you get. As Canadians visiting in February, we made the grave error of visiting during the heat of the day. This place is a hot hellscape on a Peruvian summer day. Only accessible during a tour, the location offers no respite from the sun. The tour takes a full hour, which, while very interesting and educational, is a bit of a long time to be looking at bricks. Our tour guide was very good, and we enjoyed learning about Lima culture, but there isn't much to see other than the clay mud bricks and the views from the top, which are definitely quite good. If you plan to visit, go during the evening.",neutro,atractivos,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_2e25083be385bb37,Museo de Sitio Huaca Pucllana,Google Maps,en,3,2019-02-18T20:56:32.109Z,"All in all, what you see from the outside is what you get. As Canadians visiting in February, we made the grave error of visiting during the heat of the day. This place is a hot hellscape on a Peruvian summer day. Only accessible during a tour, the location offers no respite from the sun. The tour takes a full hour, which, while very interesting and educational, is a bit of a long time to be looking at bricks. Our tour guide was very good, and we enjoyed learning about Lima culture, but there isn't much to see other than the clay mud bricks and the views from the top, which are definitely quite good. If you plan to visit, go during the evening.",neutro,accesibilidad,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_2e25083be385bb37,Museo de Sitio Huaca Pucllana,Google Maps,en,3,2019-02-18T20:56:32.109Z,"All in all, what you see from the outside is what you get. As Canadians visiting in February, we made the grave error of visiting during the heat of the day. This place is a hot hellscape on a Peruvian summer day. Only accessible during a tour, the location offers no respite from the sun. The tour takes a full hour, which, while very interesting and educational, is a bit of a long time to be looking at bricks. Our tour guide was very good, and we enjoyed learning about Lima culture, but there isn't much to see other than the clay mud bricks and the views from the top, which are definitely quite good. If you plan to visit, go during the evening.",neutro,atencion_servicio,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_32cee7b478e9103a,Museo de Sitio Huaca Pucllana,Google Maps,en,3,2023-05-03T16:49:26.747Z,"I love ancient sites, but the tour wasn't particularly enlightening. They don't know anything about the original builders of the site and our tour guide seemed uninterested.",neutro,atencion_servicio,estrellas=3 | estrellas_medias,0.46,media,neutro
gm_35a5b35f69959f0c,Museo de Sitio Huaca Pucllana,Google Maps,en,3,2023-04-13T00:13:10.247Z,"They make you do a tour on their set schedule. You can’t walk around on your own. I arrived at 9:00 but had to wait until 9:35 for the English tour. The tour guide was late and couldn’t have had less enthusiasm. The site is worth seeing once, but overall underwhelming for me.",neutro,accesibilidad,estrellas=3 | estrellas_medias,0.46,media,negativo
gm_35a5b35f69959f0c,Museo de Sitio Huaca Pucllana,Google Maps,en,3,2023-04-13T00:13:10.247Z,"They make you do a tour on their set schedule. You can’t walk around on your own. I arrived at 9:00 but had to wait until 9:35 for the English tour. The tour guide was late and couldn’t have had less enthusiasm. The site is worth seeing once, but overall underwhelming for me.",neutro,atencion_servicio,estrellas=3 | estrellas_medias,0.46,media,neutro
gm_3876c49ea5e2a1c6,Museo de Sitio Huaca Pucllana,Google Maps,en,3,2017-08-14T12:58:45.126Z,Interesting but not a must see after Macchu Pichu,neutro,atractivos,estrellas=3 | estrellas_medias,0.46,media,ausente
