user_id,perfil_turistico,perfil_turistico_descripcion,presupuesto_rango,presupuesto_disponible_soles,presupuesto_score,dias_viaje,dias_score,duracion_tipo,tolerancia_multitudes,tolerancia_multitudes_score,intereses_principales,interes_cultura,interes_naturaleza,interes_gastronomia,interes_aventura,interes_urbano,interes_rural,interes_fotografia,interes_compras,interes_relajacion,preferencia_climatica,clima_templado,clima_calido,clima_frio,clima_seco,clima_indiferente,motivo_viaje,motivo_vacaciones,motivo_recreacion,motivo_visita_a_familiares_amigos,motivo_academico,motivo_negocios,motivo_religioso,peso_presupuesto,peso_dias,peso_motivo,peso_intereses,peso_multitudes,peso_clima,validado_montecarlo,estado_validacion_montecarlo,porcentaje_categorias_aceptables,categorias_a_revisar,fecha_validacion,origen_dato
U02734,familiar,Turista familiar,Alto,1470,0.5708,6,0.8333,Larga,Media,0.5,"cultura, naturaleza",1,1,0,0,0,0,0,0,0,Templado,1,0,0,0,0,Recreación,0,1,0,0,0,0,0.1888,0.1042,0.1382,0.2975,0.1532,0.1181,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02735,cultural,Turista cultural,Medio,712,0.255,1,0.0,Corta,Media,0.5,"cultura, naturaleza, aventura",1,1,0,1,0,0,0,0,0,Templado,1,0,0,0,0,Recreación,0,1,0,0,0,0,0.1469,0.0989,0.1247,0.3966,0.0955,0.1374,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02736,cultural,Turista cultural,Alto,2098,0.8325,4,0.5,Media,Media,0.5,"cultura, fotografia",1,0,0,0,0,0,1,0,0,Cálido,0,1,0,0,0,Recreación,0,1,0,0,0,0,0.147,0.1118,0.1371,0.3719,0.1021,0.1302,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02737,urbano_recreativo,Turista urbano/recreativo,Alto,1414,0.5475,5,0.6667,Media,Baja,0.0,"urbano, gastronomia, compras, cultura",1,0,1,0,1,0,0,1,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1588,0.1079,0.1384,0.3195,0.1497,0.1257,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02738,urbano_recreativo,Turista urbano/recreativo,Medio,589,0.2037,4,0.5,Media,Alta,1.0,"urbano, gastronomia",0,0,1,0,1,0,0,0,0,Templado,1,0,0,0,0,Visita a familiares/amigos,0,0,1,0,0,0,0.1639,0.0964,0.1444,0.3283,0.1453,0.1217,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02739,cultural,Turista cultural,Medio,735,0.2646,5,0.6667,Media,Baja,0.0,"cultura, naturaleza, relajacion",1,1,0,0,0,0,0,0,1,Templado,1,0,0,0,0,Recreación,0,1,0,0,0,0,0.1491,0.1094,0.1376,0.3782,0.1043,0.1214,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02740,economico_mochilero,Turista económico/mochilero,Bajo,277,0.0737,5,0.6667,Media,Alta,1.0,"naturaleza, rural",0,1,0,0,0,1,0,0,0,Cálido,0,1,0,0,0,Vacaciones,1,0,0,0,0,0,0.2969,0.1257,0.1051,0.2696,0.1002,0.1025,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02741,economico_mochilero,Turista económico/mochilero,Alto,2499,0.9996,2,0.1667,Corta,Alta,1.0,"naturaleza, cultura, rural, fotografia",1,1,0,0,0,1,1,0,0,Indiferente,0,0,0,0,1,Vacaciones,1,0,0,0,0,0,0.3128,0.1108,0.1177,0.2814,0.088,0.0893,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02742,economico_mochilero,Turista económico/mochilero,Medio,426,0.1358,3,0.3333,Media,Baja,0.0,"naturaleza, cultura",1,1,0,0,0,0,0,0,0,Indiferente,0,0,0,0,1,Vacaciones,1,0,0,0,0,0,0.3033,0.1043,0.1067,0.2755,0.1004,0.1098,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02743,familiar,Turista familiar,Bajo,317,0.0904,2,0.1667,Corta,Baja,0.0,"cultura, naturaleza, fotografia, urbano",1,1,0,0,1,0,1,0,0,Frío,0,0,1,0,0,Vacaciones,1,0,0,0,0,0,0.1942,0.1102,0.1196,0.2998,0.1579,0.1183,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02744,economico_mochilero,Turista económico/mochilero,Bajo,310,0.0875,1,0.0,Corta,Alta,1.0,"naturaleza, cultura",1,1,0,0,0,0,0,0,0,Frío,0,0,1,0,0,Recreación,0,1,0,0,0,0,0.2836,0.1204,0.1188,0.2757,0.0976,0.1038,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02745,urbano_recreativo,Turista urbano/recreativo,Medio,997,0.3738,3,0.3333,Media,Alta,1.0,"urbano, gastronomia, fotografia",0,0,1,0,1,0,1,0,0,Indiferente,0,0,0,0,1,Vacaciones,1,0,0,0,0,0,0.1713,0.0865,0.1349,0.3403,0.1483,0.1187,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02746,cultural,Turista cultural,Bajo,280,0.075,1,0.0,Corta,Media,0.5,"cultura, compras",1,0,0,0,0,0,0,1,0,Frío,0,0,1,0,0,Vacaciones,1,0,0,0,0,0,0.1295,0.1107,0.1277,0.3913,0.0992,0.1416,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02747,cultural,Turista cultural,Bajo,273,0.0721,3,0.3333,Media,Baja,0.0,"cultura, urbano",1,0,0,0,1,0,0,0,0,Templado,1,0,0,0,0,Visita a familiares/amigos,0,0,1,0,0,0,0.1397,0.1089,0.1408,0.3831,0.0958,0.1318,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02748,naturalista,Turista naturalista,Bajo,211,0.0462,5,0.6667,Media,Media,0.5,"naturaleza, aventura, fotografia",0,1,0,1,0,0,1,0,0,Cálido,0,1,0,0,0,Vacaciones,1,0,0,0,0,0,0.1547,0.1292,0.1269,0.3468,0.0971,0.1452,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02749,economico_mochilero,Turista económico/mochilero,Bajo,255,0.0646,4,0.5,Media,Baja,0.0,"naturaleza, cultura",1,1,0,0,0,0,0,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.3018,0.1232,0.1065,0.2739,0.1012,0.0934,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02750,economico_mochilero,Turista económico/mochilero,Bajo,295,0.0813,3,0.3333,Media,Alta,1.0,"naturaleza, fotografia",0,1,0,0,0,0,1,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.3044,0.1201,0.1177,0.2562,0.0974,0.1043,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02751,naturalista,Turista naturalista,Medio,528,0.1783,7,1.0,Larga,Baja,0.0,"naturaleza, cultura",1,1,0,0,0,0,0,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1512,0.1335,0.1109,0.3681,0.0906,0.1456,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02752,economico_mochilero,Turista económico/mochilero,Bajo,376,0.115,7,1.0,Larga,Media,0.5,"naturaleza, cultura, aventura, fotografia",1,1,0,1,0,0,1,0,0,Seco,0,0,0,1,0,Académico,0,0,0,1,0,0,0.3071,0.1122,0.1012,0.2639,0.1056,0.11,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02753,aventurero,Turista aventurero,Medio,768,0.2783,6,0.8333,Larga,Alta,1.0,"aventura, naturaleza, rural",0,1,0,1,0,1,0,0,0,Cálido,0,1,0,0,0,Vacaciones,1,0,0,0,0,0,0.1596,0.1208,0.1183,0.3916,0.0972,0.1124,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02754,aventurero,Turista aventurero,Bajo,238,0.0575,4,0.5,Media,Alta,1.0,"aventura, naturaleza",0,1,0,1,0,0,0,0,0,Cálido,0,1,0,0,0,Recreación,0,1,0,0,0,0,0.1426,0.1239,0.1196,0.4058,0.0939,0.1143,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02755,cultural,Turista cultural,Medio,969,0.3621,5,0.6667,Media,Media,0.5,"cultura, fotografia, gastronomia",1,0,1,0,0,0,1,0,0,Templado,1,0,0,0,0,Recreación,0,1,0,0,0,0,0.1246,0.1167,0.1243,0.3809,0.1091,0.1444,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02756,gastronomico,Turista gastronómico,Medio,864,0.3183,4,0.5,Media,Media,0.5,"gastronomia, cultura",1,0,1,0,0,0,0,0,0,Cálido,0,1,0,0,0,Negocios,0,0,0,0,1,0,0.1627,0.1162,0.1124,0.4115,0.0875,0.1097,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02757,naturalista,Turista naturalista,Medio,960,0.3583,5,0.6667,Media,Baja,0.0,"naturaleza, aventura, fotografia, cultura",1,1,0,1,0,0,1,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1514,0.1403,0.1048,0.3619,0.1013,0.1402,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02758,economico_mochilero,Turista económico/mochilero,Bajo,187,0.0362,6,0.8333,Larga,Alta,1.0,"naturaleza, cultura, aventura",1,1,0,1,0,0,0,0,0,Indiferente,0,0,0,0,1,Recreación,0,1,0,0,0,0,0.2951,0.1179,0.1155,0.2748,0.1024,0.0944,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02759,gastronomico,Turista gastronómico,Medio,490,0.1625,5,0.6667,Media,Media,0.5,"gastronomia, urbano",0,0,1,0,1,0,0,0,0,Indiferente,0,0,0,0,1,Recreación,0,1,0,0,0,0,0.1778,0.1137,0.1173,0.3932,0.0869,0.1111,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02760,naturalista,Turista naturalista,Bajo,368,0.1117,3,0.3333,Media,Alta,1.0,"naturaleza, aventura, cultura, gastronomia",1,1,1,1,0,0,0,0,0,Cálido,0,1,0,0,0,Vacaciones,1,0,0,0,0,0,0.1594,0.1342,0.119,0.3516,0.1144,0.1214,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02761,naturalista,Turista naturalista,Medio,891,0.3296,7,1.0,Larga,Alta,1.0,"naturaleza, aventura, relajacion",0,1,0,1,0,0,0,0,1,Frío,0,0,1,0,0,Vacaciones,1,0,0,0,0,0,0.1551,0.1163,0.1304,0.3652,0.1002,0.1328,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02762,aventurero,Turista aventurero,Medio,434,0.1392,1,0.0,Corta,Media,0.5,"aventura, naturaleza, cultura",1,1,0,1,0,0,0,0,0,Templado,1,0,0,0,0,Religioso,0,0,0,0,0,1,0.1478,0.1351,0.1266,0.391,0.0953,0.1042,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02763,gastronomico,Turista gastronómico,Alto,2004,0.7933,5,0.6667,Media,Media,0.5,"gastronomia, cultura",1,0,1,0,0,0,0,0,0,Cálido,0,1,0,0,0,Vacaciones,1,0,0,0,0,0,0.1655,0.0924,0.1075,0.4103,0.0952,0.129,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02764,familiar,Turista familiar,Medio,467,0.1529,4,0.5,Media,Baja,0.0,"cultura, fotografia",1,0,0,0,0,0,1,0,0,Templado,1,0,0,0,0,Visita a familiares/amigos,0,0,1,0,0,0,0.1886,0.1113,0.1319,0.307,0.1496,0.1115,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02765,cultural,Turista cultural,Medio,820,0.3,1,0.0,Corta,Media,0.5,"cultura, gastronomia",1,0,1,0,0,0,0,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1263,0.1163,0.1339,0.3808,0.0955,0.1472,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02766,cultural,Turista cultural,Medio,678,0.2408,5,0.6667,Media,Baja,0.0,"cultura, rural",1,0,0,0,0,1,0,0,0,Frío,0,0,1,0,0,Vacaciones,1,0,0,0,0,0,0.15,0.0942,0.13,0.3785,0.0969,0.1504,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02767,naturalista,Turista naturalista,Medio,924,0.3433,5,0.6667,Media,Media,0.5,"naturaleza, rural",0,1,0,0,0,1,0,0,0,Frío,0,0,1,0,0,Vacaciones,1,0,0,0,0,0,0.1554,0.1243,0.1268,0.3598,0.1051,0.1286,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02768,cultural,Turista cultural,Medio,799,0.2913,3,0.3333,Media,Media,0.5,"cultura, fotografia, naturaleza",1,1,0,0,0,0,1,0,0,Cálido,0,1,0,0,0,Académico,0,0,0,1,0,0,0.1355,0.1164,0.1311,0.3804,0.0886,0.148,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02769,urbano_recreativo,Turista urbano/recreativo,Medio,522,0.1758,4,0.5,Media,Baja,0.0,"urbano, compras, cultura, fotografia",1,0,0,0,1,0,1,1,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1603,0.1084,0.1437,0.3246,0.1392,0.1237,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02770,cultural,Turista cultural,Alto,1177,0.4487,4,0.5,Media,Media,0.5,"cultura, naturaleza",1,1,0,0,0,0,0,0,0,Indiferente,0,0,0,0,1,Vacaciones,1,0,0,0,0,0,0.1442,0.1002,0.1365,0.3822,0.1103,0.1266,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02771,cultural,Turista cultural,Alto,1111,0.4213,3,0.3333,Media,Baja,0.0,"cultura, urbano",1,0,0,0,1,0,0,0,0,Frío,0,0,1,0,0,Recreación,0,1,0,0,0,0,0.1473,0.0979,0.1182,0.3819,0.1034,0.1512,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02772,gastronomico,Turista gastronómico,Alto,1106,0.4192,5,0.6667,Media,Media,0.5,"gastronomia, cultura",1,0,1,0,0,0,0,0,0,Frío,0,0,1,0,0,Recreación,0,1,0,0,0,0,0.1708,0.0875,0.1199,0.4011,0.0999,0.1208,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02773,urbano_recreativo,Turista urbano/recreativo,Alto,1346,0.5192,5,0.6667,Media,Media,0.5,"urbano, gastronomia",0,0,1,0,1,0,0,0,0,Templado,1,0,0,0,0,Recreación,0,1,0,0,0,0,0.1778,0.0929,0.1321,0.3326,0.1438,0.1208,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02774,naturalista,Turista naturalista,Medio,747,0.2696,3,0.3333,Media,Baja,0.0,"naturaleza, aventura",0,1,0,1,0,0,0,0,0,Frío,0,0,1,0,0,Vacaciones,1,0,0,0,0,0,0.165,0.1366,0.13,0.3554,0.0935,0.1194,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02775,aventurero,Turista aventurero,Medio,916,0.34,3,0.3333,Media,Media,0.5,"aventura, naturaleza, rural",0,1,0,1,0,1,0,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1389,0.1279,0.1169,0.3918,0.1076,0.1169,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02776,urbano_recreativo,Turista urbano/recreativo,Medio,629,0.2204,1,0.0,Corta,Alta,1.0,"urbano, compras, cultura",1,0,0,0,1,0,0,1,0,Cálido,0,1,0,0,0,Recreación,0,1,0,0,0,0,0.173,0.0966,0.1441,0.3247,0.1428,0.1188,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02777,cultural,Turista cultural,Alto,1718,0.6742,7,1.0,Larga,Media,0.5,"cultura, urbano",1,0,0,0,1,0,0,0,0,Seco,0,0,0,1,0,Recreación,0,1,0,0,0,0,0.1308,0.1276,0.1446,0.3747,0.0908,0.1314,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02778,familiar,Turista familiar,Medio,405,0.1271,3,0.3333,Media,Media,0.5,"cultura, naturaleza, gastronomia",1,1,1,0,0,0,0,0,0,Frío,0,0,1,0,0,Vacaciones,1,0,0,0,0,0,0.1652,0.1267,0.1342,0.3087,0.1531,0.1121,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02779,cultural,Turista cultural,Medio,772,0.28,5,0.6667,Media,Media,0.5,"cultura, urbano, naturaleza, relajacion",1,1,0,0,1,0,0,0,1,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1464,0.1111,0.1204,0.3841,0.1117,0.1263,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02780,naturalista,Turista naturalista,Alto,2220,0.8833,3,0.3333,Media,Baja,0.0,"naturaleza, aventura",0,1,0,1,0,0,0,0,0,Indiferente,0,0,0,0,1,Vacaciones,1,0,0,0,0,0,0.1713,0.127,0.1085,0.3727,0.1025,0.118,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02781,naturalista,Turista naturalista,Medio,856,0.315,3,0.3333,Media,Baja,0.0,"naturaleza, cultura",1,1,0,0,0,0,0,0,0,Seco,0,0,0,1,0,Recreación,0,1,0,0,0,0,0.1761,0.1254,0.1097,0.3576,0.0993,0.1319,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02782,cultural,Turista cultural,Bajo,283,0.0762,2,0.1667,Corta,Media,0.5,"cultura, gastronomia",1,0,1,0,0,0,0,0,0,Templado,1,0,0,0,0,Recreación,0,1,0,0,0,0,0.1317,0.1194,0.1325,0.3765,0.1071,0.1328,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02783,economico_mochilero,Turista económico/mochilero,Bajo,325,0.0938,5,0.6667,Media,Baja,0.0,"naturaleza, fotografia, gastronomia",0,1,1,0,0,0,1,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.2946,0.118,0.1139,0.2778,0.0856,0.1101,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02784,aventurero,Turista aventurero,Bajo,232,0.055,4,0.5,Media,Alta,1.0,"aventura, naturaleza, fotografia, relajacion",0,1,0,1,0,0,1,0,1,Seco,0,0,0,1,0,Recreación,0,1,0,0,0,0,0.1479,0.1271,0.1061,0.3966,0.101,0.1213,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02785,economico_mochilero,Turista económico/mochilero,Medio,479,0.1579,7,1.0,Larga,Baja,0.0,"naturaleza, cultura, fotografia",1,1,0,0,0,0,1,0,0,Frío,0,0,1,0,0,Vacaciones,1,0,0,0,0,0,0.3028,0.1139,0.1229,0.2713,0.0862,0.103,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02786,familiar,Turista familiar,Alto,1879,0.7412,4,0.5,Media,Baja,0.0,"cultura, fotografia",1,0,0,0,0,0,1,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1815,0.1279,0.1215,0.2968,0.1644,0.1078,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02787,gastronomico,Turista gastronómico,Alto,1859,0.7329,5,0.6667,Media,Alta,1.0,"gastronomia, compras",0,0,1,0,0,0,0,1,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1583,0.1114,0.1224,0.389,0.095,0.1238,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02788,gastronomico,Turista gastronómico,Medio,572,0.1967,2,0.1667,Corta,Alta,1.0,"gastronomia, urbano",0,0,1,0,1,0,0,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1624,0.1013,0.1234,0.3947,0.0919,0.1263,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02789,familiar,Turista familiar,Alto,2492,0.9967,4,0.5,Media,Media,0.5,"cultura, gastronomia, urbano",1,0,1,0,1,0,0,0,0,Indiferente,0,0,0,0,1,Vacaciones,1,0,0,0,0,0,0.1891,0.1129,0.1338,0.3148,0.1382,0.1113,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02790,familiar,Turista familiar,Bajo,316,0.09,3,0.3333,Media,Baja,0.0,"cultura, naturaleza, fotografia",1,1,0,0,0,0,1,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1903,0.1197,0.1314,0.2875,0.1615,0.1096,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02791,naturalista,Turista naturalista,Medio,899,0.3329,5,0.6667,Media,Media,0.5,"naturaleza, aventura",0,1,0,1,0,0,0,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1561,0.1327,0.1072,0.3797,0.0966,0.1276,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02792,aventurero,Turista aventurero,Medio,681,0.2421,3,0.3333,Media,Alta,1.0,"aventura, naturaleza",0,1,0,1,0,0,0,0,0,Cálido,0,1,0,0,0,Recreación,0,1,0,0,0,0,0.1609,0.14,0.1189,0.3963,0.0866,0.0973,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02793,naturalista,Turista naturalista,Medio,677,0.2404,3,0.3333,Media,Media,0.5,"naturaleza, fotografia, relajacion",0,1,0,0,0,0,1,0,1,Cálido,0,1,0,0,0,Vacaciones,1,0,0,0,0,0,0.1605,0.1173,0.115,0.3541,0.1138,0.1394,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02794,economico_mochilero,Turista económico/mochilero,Bajo,269,0.0704,2,0.1667,Corta,Alta,1.0,"naturaleza, cultura, aventura, gastronomia",1,1,1,1,0,0,0,0,0,Frío,0,0,1,0,0,Vacaciones,1,0,0,0,0,0,0.3061,0.1247,0.1005,0.2812,0.0956,0.0919,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02795,urbano_recreativo,Turista urbano/recreativo,Bajo,206,0.0442,5,0.6667,Media,Media,0.5,"urbano, cultura, fotografia",1,0,0,0,1,0,1,0,0,Indiferente,0,0,0,0,1,Recreación,0,1,0,0,0,0,0.1472,0.091,0.1501,0.3259,0.1545,0.1313,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02796,aventurero,Turista aventurero,Medio,759,0.2746,3,0.3333,Media,Media,0.5,"aventura, naturaleza, rural",0,1,0,1,0,1,0,0,0,Frío,0,0,1,0,0,Recreación,0,1,0,0,0,0,0.1604,0.133,0.128,0.3778,0.1046,0.0961,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02797,naturalista,Turista naturalista,Bajo,335,0.0979,3,0.3333,Media,Baja,0.0,"naturaleza, fotografia, cultura",1,1,0,0,0,0,1,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1676,0.1339,0.1094,0.3682,0.1032,0.1178,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02798,naturalista,Turista naturalista,Alto,1061,0.4004,3,0.3333,Media,Baja,0.0,"naturaleza, aventura",0,1,0,1,0,0,0,0,0,Seco,0,0,0,1,0,Vacaciones,1,0,0,0,0,0,0.1723,0.1285,0.1159,0.3453,0.1072,0.1309,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02799,aventurero,Turista aventurero,Bajo,284,0.0767,4,0.5,Media,Baja,0.0,"aventura, cultura, gastronomia",1,0,1,1,0,0,0,0,0,Cálido,0,1,0,0,0,Vacaciones,1,0,0,0,0,0,0.1589,0.1325,0.122,0.3832,0.1071,0.0962,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02800,economico_mochilero,Turista económico/mochilero,Medio,704,0.2517,2,0.1667,Corta,Media,0.5,"naturaleza, cultura, aventura, fotografia",1,1,0,1,0,0,1,0,0,Frío,0,0,1,0,0,Vacaciones,1,0,0,0,0,0,0.3021,0.1087,0.1086,0.2863,0.0873,0.1071,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02801,gastronomico,Turista gastronómico,Alto,1053,0.3971,5,0.6667,Media,Media,0.5,"gastronomia, cultura, urbano",1,0,1,0,1,0,0,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1611,0.0951,0.1356,0.3935,0.1001,0.1146,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02802,cultural,Turista cultural,Bajo,307,0.0862,5,0.6667,Media,Baja,0.0,"cultura, urbano, fotografia",1,0,0,0,1,0,1,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1398,0.1021,0.1237,0.3839,0.1161,0.1344,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02803,cultural,Turista cultural,Medio,847,0.3113,5,0.6667,Media,Media,0.5,"cultura, urbano, rural",1,0,0,0,1,1,0,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.145,0.1036,0.1226,0.386,0.1016,0.1412,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02804,aventurero,Turista aventurero,Bajo,278,0.0742,3,0.3333,Media,Baja,0.0,"aventura, naturaleza",0,1,0,1,0,0,0,0,0,Cálido,0,1,0,0,0,Vacaciones,1,0,0,0,0,0,0.1458,0.1208,0.1179,0.397,0.1051,0.1133,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02805,cultural,Turista cultural,Medio,407,0.1279,1,0.0,Corta,Media,0.5,"cultura, urbano, fotografia",1,0,0,0,1,0,1,0,0,Indiferente,0,0,0,0,1,Vacaciones,1,0,0,0,0,0,0.1511,0.1112,0.1311,0.3733,0.0849,0.1484,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02806,economico_mochilero,Turista económico/mochilero,Bajo,384,0.1183,6,0.8333,Larga,Alta,1.0,"naturaleza, cultura",1,1,0,0,0,0,0,0,0,Cálido,0,1,0,0,0,Vacaciones,1,0,0,0,0,0,0.3017,0.1256,0.105,0.2687,0.0992,0.1,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02807,cultural,Turista cultural,Medio,704,0.2517,7,1.0,Larga,Media,0.5,"cultura, gastronomia",1,0,1,0,0,0,0,0,0,Frío,0,0,1,0,0,Vacaciones,1,0,0,0,0,0,0.1518,0.1177,0.124,0.3674,0.1089,0.1302,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02808,gastronomico,Turista gastronómico,Bajo,383,0.1179,4,0.5,Media,Alta,1.0,"gastronomia, urbano, relajacion",0,0,1,0,1,0,0,0,1,Seco,0,0,0,1,0,Vacaciones,1,0,0,0,0,0,0.1731,0.0887,0.1094,0.4055,0.0986,0.1247,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02809,gastronomico,Turista gastronómico,Medio,560,0.1917,5,0.6667,Media,Media,0.5,"gastronomia, fotografia",0,0,1,0,0,0,1,0,0,Indiferente,0,0,0,0,1,Recreación,0,1,0,0,0,0,0.1449,0.1094,0.1128,0.4086,0.1085,0.1158,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U02810,naturalista,Turista naturalista,Medio,908,0.3367,5,0.6667,Media,Baja,0.0,"naturaleza, aventura, fotografia, relajacion",0,1,0,1,0,0,1,0,1,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1495,0.1198,0.1263,0.3724,0.1092,0.1227,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
